# walking with swings
908	90014	100	90015	100	90016	100

#========COIN=======
1601	16001	50	16002	50	16003	50
#========LEAF======
1101	11001	50
#========MUSHROOM===
1201	12001	50
#=======FLOWER=======
#====RED FIRE FLOWER
1301	13001	50
1302	13002	50
#====GREEN FIRE FLOWER
1401	14001	50
1402	14002	50
#====GREEN FLOWER
1501	15001	200	15002	200

# ==== EFFECT ATTACKED OR HAVE BONUS ====
1701	17001	100	17002	100	17003	100	17004	100	17001	100	17002	100
# ENEMY DIE BY TAIL
2201	22004	2	22001	2	22004	2	22003	2	22002	2	22003	2	22004	2	22001	2	22004	2
#FIREBALL DIE
2301	17003	30	17004	30	17002	30

# == GROW_UP_MARIO =============
#1901	10002	100	10002	100	10002	100	20002	100	20002	100
1901	19001	80	19002	80	19001	80	19002	80	19001	80	19002	80	19003	80	19002	80	19003	80
#----LEVELDOWN_MARIO-----------
3701	19003	80	19002	80	19003	80	19002	80	19003	80	19002	80	19001	80	19002	80	19001	80
#===STATIC COIN
1801	18001	100	18002	100	18003	100	18004	100
3801	18001	50
2101	21001	100
2601	26001	100

#==== POINTT========
2501	25001	50

#ONGCONGDEN
2401	24001	50
#
3001	30001	50
3101	31001	50
3201	32001	50
3301	33001	50	33002	50	33003	50
3401	34001	50	34002	50	34003	50
3501	35001	50	35002	50	35003	50
3601	36001	50

#ESPECIALBRICK
2701	27001	50	27002	50	27003	50	27004	50
#FRAGMENT
2801	28001	50	28002	50	28003	50	28004	50
#CHU P
2901	29001	50	29002	50
2902	29003	50
#WORLDMAP
3901	39001	300	39002	300	39003	300	39004	300
4001	39005	500	39006	500
4101	39007	100	39008	100
4201	39009	50
4202	39010	50
4203	39011	50
4204	39012	50
4205	39013	50
4206	39014	50
4207	39015	50
4208	39016	50
#intro
4301	41001	50	41002	50	41003	50	41004	50
4302	41005	50
#BONUSPOINT
4401	42001	50
4402	42002	50
#MUSHROOM GREEN
4403	42003	50
4501	43001	50
# Boomerang Brothers Moving
4601	44001	100	44002	100
# Boomerang Brothers Attack
4603	44003	50
# Boomerang Brother weapon
4602	44005	80	44006	80	44007	80	44008	80

#intromap
#redcurtain
4701	45001	50
#stage
4702	45002	50
#mario_green
#standing
4703	45003	100
#walking
4704	45004	100	45005	100	45006	100
#flying
4705	45007	100
#falling
4706	45008	100
#title
4707	45009	100	45010	100	45011	100	45012	100	45013	100
#mario cracking neck
4708	45015	800	45014	800

# id	ani1	ani2	ani3
[ANIMATION_SETS]
# MARIO
1	101	102	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	201	202	203	204	205	206	207	208	209	210	211	212	213	214	215	216	217	218	219	301	302	303	304	305	306	307	308	309	310	311	312	313	314	315	316	317	318	319	320	321	322	323	401	402	403	404	405	406	407	408	409	410	411	412	413	414	415	416	417	418	419	420
# QUESTION BRICK  AND ESPECIAL BRICK
2	501	502	2701
# BRICK COLLISION
3	601
# FIREBALL ROLLING
4	701
# GOOMBA
5	801	802	803	804	805	806
# KOOPA
6	901	902	903	904	905	906	907	908
#COINN
7	1601	1801	3801
#LEAF
8	1101
#MUSHROOM
9	1201	4403
#FLOWERRRR
10	1301	1302	1401	1402	1501
#EFFECT
11	1701	1901	2201	2301	3701
12	2101	2601
#ONGCONGDEN
13	2401
#POINTTT
14	2501	4401	4402
#FRAGMENT
15	2801
#CHU P
16	2901	2902
#CARD
17	3001	3101	3201	3301	3401	3501	3601
#WORLDMAP
18	3901	4001	4101	4201	4202	4203	4204	4205	4206	4207	4208	4301	4302
#SCENE 4
19	4501
#BOOMERANG BROTHERS
20	4601	4602
#INTROMAP
21	4701	4702	4703	4704	4705	4706	4707	4708
